id,customer_id,product_id,quantity,unit_price,total_amount,status,payment_method,timestamp,ip_address,user_agent,session_id,discount_applied,tax_amount,shipping_cost
3138,430,217,4,486.91,1850.26,completed,credit_card,2025-05-06T05:02:34.302639,192.168.108.201,Mozilla/5.0 (Android 3.2.3; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,sess_2550b70d,97.38,0.0,0
3139,606,499,1,721.37,719.57,completed,paypal,2025-05-21T14:21:03.302639,172.20.26.176,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),sess_024fe411,36.07,34.27,0
3140,470,308,2,628.11,1444.65,pending,google_pay,2025-05-08T13:05:27.302639,192.168.189.238,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),sess_1c265bfa,0,188.43,0
3141,981,385,3,754.11,2443.32,completed,apple_pay,2025-05-12T11:30:12.302639,198.51.100.1,Mozilla/5.0 (compatible; Bot/1.0),sess_471b29b9,0,180.99,0
3142,654,407,1,597.51,687.14,completed,apple_pay,2025-05-13T11:12:19.302639,192.168.252.247,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/10.7x5563.0 Mobile/39Q997 Safari/535.0",sess_68ae3d73,0,89.63,0
3143,723,187,1,2796.86,2796.86,completed,apple_pay,2025-05-11T16:52:20.302639,192.168.75.229,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/14.0.843.0 Safari/535.0",sess_6b8a7410,0,0.0,0
3144,393,83,1,195.88,225.26,completed,paypal,2025-05-16T08:34:05.302639,172.27.8.210,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),sess_9a138d09,0,29.38,0
3145,261,204,1,506.26,480.95,completed,paypal,2025-05-21T17:46:48.302639,10.71.237.50,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),sess_425d6afe,25.31,0.0,0
3146,798,103,3,248.1,803.84,completed,paypal,2025-05-24T14:44:52.302639,10.99.19.87,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1),sess_d04c42ed,0,59.54,0
3147,667,80,1,275.86,297.93,completed,paypal,2025-05-05T11:36:43.302639,172.28.209.221,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6038-12-11 16:55:54.773087 Firefox/5.0,sess_9d296bfe,0,22.07,0
3148,446,165,1,605.88,633.14,refunded,google_pay,05/15/2025 12:28:58,10.204.104.137,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),sess_7d8ff6bc,30.29,57.56,0
3149,22,459,1,586.75,613.15,failed,google_pay,2025-05-22T09:26:54.302639,172.19.192.26,Opera/8.79.(Windows NT 11.0; apn-IN) Presto/2.9.184 Version/12.00,sess_327182b6,29.34,55.74,0
3150,316,356,2,2081.53,4163.06,completed,bank_transfer,2025-05-22T16:09:31.302639,10.170.80.30,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; se-NO) AppleWebKit/533.9.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.9.2",sess_fa79e963,0,0.0,0
3151,166,182,1,509.22,544.63,completed,google_pay,2025-05-31T12:23:12.302639,10.195.237.193,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4917-08-03 06:00:42.875198 Firefox/3.8,sess_159ffbc0,35.63,71.04,0
3152,476,443,1,1087.9,1087.9,completed,apple_pay,2025-05-22T10:10:18.302639,10.215.181.134,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/36.0.848.0 Safari/532.0",sess_16ceddc0,0,0.0,0
3153,486,452,2,275.89,524.19,completed,google_pay,2025-05-20T13:29:48.302639,10.98.70.1,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),sess_95c2ae9b,27.59,0.0,0
3154,589,60,1,1021.31,1123.44,completed,bank_transfer,2025-05-17T23:48:54.302639,10.38.24.218,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; raj-IN) AppleWebKit/532.5.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.5.4",sess_3bc36329,0,102.13,0
3155,280,307,1,405.98,438.46,flagged,paypal,06/01/2025 11:40:01,198.51.100.1,curl/7.68.0,sess_2a3523b4,0,32.48,0
3156,755,210,1,695.88,760.25,completed,paypal,2025-05-13T20:36:35.302639,192.168.46.214,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3553-08-18 10:01:50.269920 Firefox/3.6.9,sess_394c1ba3,34.79,99.16,0
3157,456,271,1,155.28,154.89,completed,google_pay,2025-05-09T10:33:18.302639,172.20.4.204,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/56.0.817.0 Safari/535.2",sess_d33c4f78,7.76,7.38,0
3158,683,9,1,582.3,575.87,completed,paypal,2025-05-09T04:05:16.302639,10.134.91.217,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:6.0; rw-RW) AppleWebKit/531.21.3 (KHTML, like Gecko) Version/4.0 Safari/531.21.3",sess_9b1a9999,81.54,75.11,0
3159,243,484,1,254.25,279.68,completed,paypal,2025-05-23T08:17:36.302639,172.31.178.241,Opera/9.65.(X11; Linux i686; te-IN) Presto/2.9.170 Version/10.00,sess_d200dbe2,0,25.43,0
3160,602,291,1,2422.74,2354.9,completed,paypal,2025-06-18T17:02:21.656438,10.228.133.67,Opera/8.29.(Windows NT 5.01; sw-TZ) Presto/2.9.171 Version/12.00,sess_5ebd1a71,242.27,174.44,0
3161,835,326,1,250.13,262.64,completed,credit_card,2025-06-01T08:09:58.302639,172.23.92.85,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3 rv:5.0; is-IS) AppleWebKit/534.36.6 (KHTML, like Gecko) Version/4.1 Safari/534.36.6",sess_cdaeea40,0,12.51,0
3162,59,146,1,143.02,150.17,completed,apple_pay,2025-05-23T00:43:21.302639,172.23.165.41,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),sess_8d38c53d,0,7.15,0
3163,659,165,3,605.88,1817.64,completed,google_pay,05/20/2025 20:05:01,10.105.153.184,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),sess_04ef526c,0,0.0,0
3164,661,211,1,1183.39,1301.73,completed,credit_card,2025-06-03T18:53:24.302639,10.98.91.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/18.7h1264.0 Mobile/96W855 Safari/535.1",sess_426bb25a,0,118.34,0
3165,797,389,2,1125.02,2587.55,refunded,bank_transfer,2025-05-13T16:56:42.302639,198.51.100.1,Mozilla/5.0 (compatible; Bot/1.0),sess_6caf562a,0,337.51,0
3166,401,67,1,504.2,502.94,completed,bank_transfer,2025-05-06T07:10:23.302639,10.54.99.228,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.866.0 Safari/534.2",sess_68db91ed,25.21,23.95,0
3167,405,391,2,471.76,1019.0,completed,credit_card,2025-06-02T06:27:55.302639,192.168.22.206,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/58.0.872.0 Safari/533.0",sess_6622a637,0,75.48,0
3168,238,439,1,102.21,112.43,pending,apple_pay,2025-05-26T05:27:30.302639,192.168.115.179,Opera/9.24.(Windows NT 5.1; lv-LV) Presto/2.9.169 Version/12.00,sess_f5d636fc,0,10.22,0
3169,758,152,3,152.78,435.42,completed,google_pay,2025-05-17T15:20:44.302639,192.168.141.64,Opera/8.43.(X11; Linux x86_64; ak-GH) Presto/2.9.170 Version/11.00,sess_fa457758,22.92,0.0,0
3170,283,387,1,137.58,148.59,completed,credit_card,2025-05-10T20:02:37.302639,172.29.234.16,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/59.0.889.0 Safari/531.0",sess_f8f03984,0,11.01,0
3171,419,357,1,38.34,64.72,completed,bank_transfer,2025-05-22T11:32:18.302639,172.27.15.228,Opera/9.15.(Windows NT 6.0; fur-IT) Presto/2.9.172 Version/10.00,sess_d4060783,0,3.83,22.54
3172,451,200,1,204.47,213.67,completed,google_pay,2025-05-24T06:23:44.302639,172.22.120.152,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),sess_4cd99a44,10.22,19.42,0
3173,89,309,1,542.34,569.46,completed,bank_transfer,2025-05-12T12:26:52.302639,10.101.112.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_7) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/29.0.835.0 Safari/531.1",sess_44afa389,0,27.12,0
3174,628,492,3,135.32,466.85,completed,google_pay,2025-05-09T10:06:17.302639,192.168.111.246,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; da-DK) AppleWebKit/533.9.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.9.6",sess_6ab9f87b,0,60.89,0
3175,312,452,1,275.89,301.41,completed,paypal,2025-05-27T11:07:11.302639,192.168.44.18,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),sess_dbdfdb5b,13.79,39.31,0
3176,70,471,1,351.89,369.48,completed,apple_pay,2025-05-28T14:46:29.302639,192.168.23.27,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),sess_1035b1f9,0,17.59,0
3177,978,223,1,625.32,683.16,completed,google_pay,2025-05-23T15:32:09.302639,10.102.141.130,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.0),sess_5ffcdce6,31.27,89.11,0
3178,931,319,1,359.62,350.96,completed,paypal,2025-05-16T06:31:14.302639,10.215.95.121,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3; rv:1.9.6.20) Gecko/5216-01-07 16:02:30.137131 Firefox/5.0,sess_219559a8,54.44,45.78,0
3179,942,138,2,215.96,466.47,completed,apple_pay,2025-05-14T02:55:08.302639,172.17.16.36,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.33.2 (KHTML, like Gecko) Version/5.0.5 Safari/532.33.2",sess_f9cdbd8a,0,34.55,0
3180,307,163,1,272.8,248.22,completed,bank_transfer,2025-05-23T23:51:06.302639,172.24.85.167,Opera/9.14.(Windows NT 5.0; se-NO) Presto/2.9.182 Version/11.00,sess_9294bc65,42.96,18.39,0
3181,391,454,1,1831.16,2105.83,completed,bank_transfer,2025-05-15T09:01:04.302639,10.28.189.49,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/51.0.869.0 Mobile/73R857 Safari/532.0",sess_7e90aa4d,0,274.67,0
3182,181,213,1,3020.92,3262.59,completed,google_pay,2025-05-10T04:25:10.302639,192.168.106.172,Opera/8.59.(X11; Linux i686; hak-TW) Presto/2.9.176 Version/10.00,sess_1ffbc3d8,0,241.67,0
3183,414,320,2,3050.87,7017.0,completed,bank_transfer,2025-06-03T08:21:17.302639,172.18.177.128,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/20.0.899.0 Safari/531.1",sess_48b99291,0,915.26,0
3184,620,420,1,1432.13,1432.13,completed,apple_pay,2025-05-16T03:46:00.302639,10.219.35.55,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.0),sess_ece982a5,0,0.0,0
3185,253,65,1,372.92,389.7,completed,apple_pay,2025-05-23T11:39:53.302639,10.214.223.79,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.1.2 (KHTML, like Gecko) Version/5.1 Safari/531.1.2",sess_35591097,18.65,35.43,0
3186,578,391,3,471.76,1358.14,completed,apple_pay,2025-05-04T17:51:13.302639,172.23.82.242,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/25.0.866.0 Safari/533.0",sess_df592f47,157.74,100.6,0
3187,861,203,1,600.5,690.58,flagged,paypal,2025-05-12T10:24:48.302639,203.0.113.1,Mozilla/5.0 (compatible; Bot/1.0),sess_26a36513,0,90.08,0
3188,359,11,1,1478.62,999999,completed,paypal,2025-05-23T02:39:12.302639,10.62.11.23,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),sess_8f2cd429,0,118.29,0
3189,821,121,1,218.39,207.47,completed,google_pay,2025-05-05T15:21:17.302639,192.168.226.158,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; yue-HK) AppleWebKit/534.6.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.6.6",sess_7c56ed97,10.92,0.0,0
3190,699,197,2,397.27,858.1,completed,paypal,2025-05-28T12:26:35.302639,172.18.161.19,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8 rv:6.0; id-ID) AppleWebKit/533.29.4 (KHTML, like Gecko) Version/5.1 Safari/533.29.4",sess_ca39d61b,0,63.56,0
3191,567,333,1,8515.99,8899.21,completed,apple_pay,2025-05-08T18:08:49.302639,192.168.97.40,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),sess_35c28c59,425.8,809.02,0
3192,535,28,1,62.73,73.15,completed,credit_card,2025-05-19T18:24:43.302639,172.16.31.90,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/11.5i3453.0 Mobile/84C442 Safari/534.1",sess_69da972d,6.27,2.82,13.87
3193,589,385,2,754.11,1628.88,completed,bank_transfer,2025-05-06T00:17:22.302639,172.26.237.68,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.24.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.24.2",sess_cb9d94c6,0,120.66,0
3194,731,4,3,538.0,1763.29,completed,google_pay,2025-05-28T16:00:26.302639,172.24.134.144,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.44.6 (KHTML, like Gecko) Version/5.0 Safari/534.44.6",sess_7ab1a923,80.7,229.99,0
3195,172,170,1,483.07,521.72,completed,apple_pay,2025-05-26T12:11:51.302639,10.141.103.129,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; rv:1.9.6.20) Gecko/5213-02-15 22:24:33.777267 Firefox/15.0,sess_17bbfec4,0,38.65,0
3196,430,267,2,169.35,370.03,completed,credit_card,2025-05-08T23:41:41.302639,192.168.76.155,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; az-AZ) AppleWebKit/532.35.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.35.3",sess_f8bffbfe,16.93,48.26,0
3197,28,491,3,923.88,2993.37,completed,google_pay,2025-05-14T12:25:40.302639,192.168.143.199,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),sess_44ce261d,0,221.73,0
3198,348,271,3,155.28,512.42,completed,bank_transfer,2025-05-11T23:21:08.302639,10.13.116.253,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.24.3 (KHTML, like Gecko) Version/4.0.4 Safari/533.24.3",sess_020cb7ac,0,46.58,0
3199,35,376,1,1105.54,1160.82,completed,apple_pay,2025-05-13T16:17:08.302639,10.199.210.159,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9438-10-08 22:10:33.769806 Firefox/3.6.1,sess_7956b1ff,0,55.28,0
3200,382,471,1,351.89,351.89,completed,apple_pay,2025-05-09T09:03:08.302639,172.21.162.12,Mozilla/5.0 (Android 11; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,sess_efe60d13,0,0.0,0
3201,868,260,1,1901.6,2077.5,completed,google_pay,2025-05-05T13:19:39.302639,172.22.248.63,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pt-BR) AppleWebKit/532.18.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.18.1",sess_b9dc614b,95.08,270.98,0
3202,918,159,1,1410.98,1447.67,completed,google_pay,2025-05-11T23:20:15.302639,172.20.153.212,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2; rv:1.9.2.20) Gecko/5091-06-23 14:12:45.683258 Firefox/3.8,sess_c34e3abc,70.55,107.23,0
3203,160,278,1,776.36,848.17,completed,paypal,2025-05-14T18:34:33.302639,192.168.12.111,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),sess_51cf1a40,38.82,110.63,0
3204,830,18,2,1326.05,2519.49,completed,apple_pay,2025-05-24T06:16:46.302639,192.168.160.152,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/31.0.815.0 Safari/531.2",sess_cd37d8fa,132.6,0.0,0
3205,266,342,1,162.32,154.2,completed,bank_transfer,2025-05-05T15:43:59.302639,192.168.41.10,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/39.0.899.0 Mobile/99R830 Safari/532.0",sess_9c4ff42f,8.12,0.0,0
3206,98,93,4,136.72,590.63,completed,paypal,2025-05-15T10:57:01.302639,198.51.100.1,curl/7.68.0,sess_bd4d3eef,0,43.75,0
3207,616,167,1,1499.11,1619.04,completed,apple_pay,2025-05-12T00:34:09.302639,10.23.95.126,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/63.0.804.0 Safari/533.0",sess_8f70186f,0,119.93,0
3208,351,291,1,2422.74,2616.56,completed,bank_transfer,2025-05-13T11:48:27.302639,192.168.219.37,Opera/8.28.(X11; Linux i686; pl-PL) Presto/2.9.161 Version/10.00,sess_6364a4ca,0,193.82,0
3209,375,409,1,384.63,401.94,completed,paypal,2025-05-16T09:46:47.302639,172.23.93.74,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4 rv:5.0; fo-FO) AppleWebKit/534.12.3 (KHTML, like Gecko) Version/5.1 Safari/534.12.3",sess_e92948a2,19.23,36.54,0
3210,593,474,1,418.78,452.28,completed,apple_pay,2025-05-14T17:41:42.302639,10.42.61.32,Opera/9.22.(Windows NT 4.0; sk-SK) Presto/2.9.169 Version/10.00,sess_b6a50837,0,33.5,0
3211,528,216,1,23760.91,25661.79,completed,bank_transfer,2025-05-10T10:52:28.302639,172.19.149.228,Opera/8.44.(Windows NT 5.1; kn-IN) Presto/2.9.189 Version/12.00,sess_f5acbfd7,0,1900.87,0
3212,1000,50,1,2660.25,2660.25,completed,google_pay,2025-05-13T17:35:09.302639,172.27.167.182,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/10.9k7013.0 Mobile/63T261 Safari/536.0",sess_c1ff80b5,0,0.0,0
3213,731,59,1,293.12,320.23,completed,google_pay,2025-05-17T00:43:29.302639,10.184.37.83,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0),sess_a1005532,14.66,41.77,0
3214,600,299,1,784.7,812.16,completed,apple_pay,2025-05-17T10:40:20.302639,172.23.216.225,Opera/8.15.(X11; Linux x86_64; gl-ES) Presto/2.9.177 Version/11.00,sess_e96d2358,78.47,105.93,0
3215,895,159,1,1410.98,1481.53,completed,credit_card,2025-05-08T09:10:33.302639,192.168.130.41,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3; rv:1.9.5.20) Gecko/8864-03-28 05:46:41.433136 Firefox/3.6.19,sess_a78d4ec9,0,70.55,0
3216,31,287,1,124.15,134.08,completed,paypal,2025-05-20T09:43:17.302639,172.27.82.159,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/41.0.887.0 Safari/534.1",sess_5c579337,0,9.93,0
3217,184,131,1,709.22,673.76,completed,apple_pay,2025-05-06T05:55:09.302639,192.168.145.251,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/55.0.836.0 Safari/532.2",sess_b58993ec,35.46,0.0,0
3218,183,205,2,131.03,283.02,completed,apple_pay,2025-06-02T08:32:04.302639,10.154.108.140,Mozilla/5.0 (Windows 98; se-NO; rv:1.9.0.20) Gecko/9484-07-24 16:50:04.011139 Firefox/14.0,sess_95a9bf2c,0,20.96,0
3219,846,352,23,979.76,22534.48,completed,paypal,2025-05-08T13:53:24.302639,198.51.100.1,Mozilla/5.0 (compatible; Bot/1.0),sess_76357035,0,0.0,0
3220,679,41,1,462.91,483.74,completed,credit_card,2025-05-25T10:48:33.302639,192.168.171.24,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),sess_a8f85c84,23.15,43.98,0
3221,600,330,1,482.01,477.19,completed,apple_pay,2025-06-02T11:45:25.302639,10.220.186.138,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/60.0.834.0 Safari/534.2",sess_c81e6cdc,48.2,43.38,0
3222,114,126,3,207.29,715.15,completed,paypal,2025-05-19T11:03:45.302639,10.169.107.186,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.44.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.44.4",sess_a1d5c786,0,93.28,0
3223,939,155,1,172.33,172.33,completed,paypal,2025-05-16T19:27:16.302639,192.168.92.175,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),sess_33324a1e,0,0.0,0
3224,914,323,1,103.8,93.42,completed,bank_transfer,2025-05-31T19:27:51.302639,192.168.180.247,Opera/8.54.(X11; Linux x86_64; fil-PH) Presto/2.9.177 Version/11.00,sess_e0228af2,10.38,0.0,0
3225,237,376,1,1105.54,1144.23,pending,credit_card,2025-05-20T12:49:21.302639,172.19.206.182,Opera/8.50.(Windows NT 4.0; sk-SK) Presto/2.9.178 Version/11.00,sess_c59dd97d,110.55,149.25,0
3226,585,289,1,1200.11,1098.74,completed,google_pay,2025-05-31T10:40:23.302639,192.0.2.1,curl/7.68.0,sess_331e5317,201.25,99.89,0
3227,538,5,2,194.0,446.2,completed,bank_transfer,2025-05-21T06:20:34.302639,198.51.100.1,Python/3.8,sess_6bb39e66,0,58.2,0
3228,227,354,1,1498.68,1494.93,completed,google_pay,2025-05-22T21:12:45.302639,172.26.28.168,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.15.5 (KHTML, like Gecko) Version/4.0.2 Safari/532.15.5",sess_5980d8f9,74.93,71.19,0
3229,216,441,1,1536.98,1613.83,completed,bank_transfer,2025-05-31T04:03:14.302639,172.17.84.93,Opera/9.18.(X11; Linux x86_64; doi-IN) Presto/2.9.173 Version/12.00,sess_498c556f,0,76.85,0
3230,457,289,4,1200.11,5280.48,completed,credit_card,2025-05-11T10:02:58.302639,172.17.39.190,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8 rv:4.0; nhn-MX) AppleWebKit/532.41.2 (KHTML, like Gecko) Version/4.0 Safari/532.41.2",sess_0859befa,0,480.04,0
3231,223,379,1,572.43,598.19,completed,paypal,2025-05-12T10:47:22.302639,172.20.30.68,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:3.0; pa-PK) AppleWebKit/534.40.5 (KHTML, like Gecko) Version/4.0 Safari/534.40.5",sess_6fc59c73,28.62,54.38,0
3232,26,120,1,303.87,303.21,pending,google_pay,2025-05-06T10:17:45.302639,10.236.74.36,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/56.0.892.0 Mobile/17D079 Safari/533.1",sess_54ef43cd,28.22,27.56,0
3233,638,474,2,418.78,915.03,completed,paypal,2025-05-30T07:34:08.302639,10.196.3.175,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/5.0.4 Safari/533.14.3",sess_b0c6c925,41.88,119.35,0
3234,425,115,1,522.0,570.28,completed,apple_pay,2025-06-03T16:44:01.302639,192.168.145.123,Mozilla/5.0 (Android 2.2.2; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,sess_628b6fac,26.1,74.38,0
3235,786,427,5,1025.96,5642.78,completed,bank_transfer,2025-06-01T06:19:46.302639,10.140.96.83,Opera/8.37.(Windows NT 4.0; ak-GH) Presto/2.9.169 Version/10.00,sess_9ea72323,0,512.98,0
3236,90,464,2,48.72,110.43,completed,apple_pay,2025-05-18T14:07:41.302639,10.187.235.133,Opera/9.23.(Windows NT 6.0; ia-FR) Presto/2.9.160 Version/10.00,sess_ab97ea9a,9.74,7.02,15.72
3237,593,95,1,274.37,315.53,completed,apple_pay,2025-05-19T06:47:32.302639,192.168.37.186,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:2.0; ug-CN) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/5.1 Safari/531.15.6",sess_9c99747f,0,41.16,0
3238,43,33,1,1018.28,993.05,completed,credit_card,2025-05-09T05:33:44.302639,10.253.123.208,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ff-SN) AppleWebKit/534.41.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.41.6",sess_8f834beb,154.76,129.53,0
3239,939,419,1,1798.11,1977.92,completed,google_pay,2025-05-18T20:15:51.302639,172.29.254.232,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/58.0.850.0 Safari/533.0",sess_ea028c8c,0,179.81,0
3240,963,138,1,215.96,221.57,completed,credit_card,2025-05-27T08:31:18.302639,172.28.145.7,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7 rv:2.0; sid-ET) AppleWebKit/534.29.6 (KHTML, like Gecko) Version/4.0 Safari/534.29.6",sess_cd7a1042,10.8,16.41,0
3241,512,23,1,985.27,1133.06,completed,google_pay,2025-05-13T17:40:12.302639,172.31.137.77,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.35.6 (KHTML, like Gecko) Version/5.0 Safari/534.35.6",sess_64a7505e,0,147.79,0
3242,757,304,1,541.73,568.82,completed,bank_transfer,2025-05-05T13:15:19.302639,172.19.41.248,Opera/8.61.(X11; Linux x86_64; am-ET) Presto/2.9.185 Version/11.00,sess_e1fed189,0,27.09,0
3243,605,200,1,204.47,191.83,completed,credit_card,2025-05-21T05:53:35.302639,192.168.8.134,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5; rv:1.9.6.20) Gecko/2719-04-18 04:42:38.855083 Firefox/3.8,sess_eb2b0aff,21.77,9.13,0
3244,944,277,1,995.69,963.44,completed,apple_pay,2025-05-14T21:34:28.302639,10.20.165.182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6 rv:4.0; sa-IN) AppleWebKit/531.21.5 (KHTML, like Gecko) Version/4.0 Safari/531.21.5",sess_8a1a83e5,119.84,87.59,0
